dataset1,dataset2,e0,e2
large_aws/Diagonal_enx_002.csv,medium/diagonal_007.csv,1.48783383498952,0.957183673924622
large_aws/Diagonal_enx_003.csv,medium/diagonal_007.csv,1.65843166186384,0.970988916698124
large_aws/Diagonal_enx_004.csv,medium/diagonal_007.csv,1.48783383498952,0.990170122567864
large_aws/Diagonal_enx_005.csv,medium/diagonal_007.csv,1.65843166186384,0.985961939369311
large_aws/Diagonal_enx_006.csv,medium/diagonal_007.csv,1.48783383498952,0.948551843869743
large_aws/Diagonal_eny_001.csv,medium/diagonal_007.csv,1.48783383498952,0.983361182724045
large_aws/Diagonal_eny_002.csv,medium/diagonal_007.csv,1.49811993370488,0.686172759839304
large_aws/Diagonal_eny_003.csv,medium/diagonal_007.csv,1.55192215904165,0.641848622842124
large_aws/Diagonal_eny_004.csv,medium/diagonal_007.csv,1.48783383498952,0.802480493155461
large_aws/Diagonal_eny_005.csv,medium/diagonal_007.csv,1.53801397239104,0.949202263745978
large_aws/Diagonal_eny_006.csv,medium/diagonal_007.csv,1.52514176861289,0.986098024363254
large_aws/DiagonalRot_001.csv,medium/diagonal_007.csv,1.6184517026048,0.722911091503632
large_aws/DiagonalRot_002.csv,medium/diagonal_007.csv,1.03782948559119,0.604340797001259
large_aws/DiagonalRot_003.csv,medium/diagonal_007.csv,1.33171299263845,0.653214908607644
large_aws/DiagonalRot_004.csv,medium/diagonal_007.csv,1.03782948559119,0.549877087734992
large_aws/DiagonalRot_005.csv,medium/diagonal_007.csv,1.20425998817129,0.547163260222564
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_007.csv,1.07548875021635,0.626775279852946
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_007.csv,1.65843166186384,0.802649735059516
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_007.csv,1.07548875021635,0.455495870066329
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_007.csv,1.72971580931865,0.705379902747899
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_007.csv,0.996578428466209,0.768873387034248
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_007.csv,0.996578428466209,0.632055896541108
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_007.csv,1.6184517026048,0.830599126090083
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_007.csv,1.6184517026048,0.851437611958825
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_007.csv,1.63219280948874,0.887321893742125
large_aws/Gauss_001.csv,medium/diagonal_007.csv,1.72971580931865,0.756333062758948
large_aws/Gauss_002.csv,medium/diagonal_007.csv,1.72971580931865,0.754171523329441
large_aws/Gauss_003.csv,medium/diagonal_007.csv,1.72971580931865,0.752207507847696
large_aws/Gauss_004.csv,medium/diagonal_007.csv,1.72971580931865,0.755837131618784
large_aws/Gauss_005.csv,medium/diagonal_007.csv,1.61067162799828,0.756102552819111
large_aws/Gauss_006.csv,medium/diagonal_007.csv,1.72971580931865,0.755628450506977
large_aws/Gauss_enx_001.csv,medium/diagonal_007.csv,1.72971580931865,0.756692729277453
large_aws/Gauss_enx_002.csv,medium/diagonal_007.csv,1.72971580931865,0.758491280489658
large_aws/Gauss_enx_003.csv,medium/diagonal_007.csv,1.72971580931865,0.752729485587486
large_aws/Gauss_enx_004.csv,medium/diagonal_007.csv,1.72971580931865,0.752065233948128
large_aws/Gauss_enx_005.csv,medium/diagonal_007.csv,1.72971580931865,0.754409889474234
large_aws/Gauss_enx_006.csv,medium/diagonal_007.csv,1.6087400683358,0.754391830399752
large_aws/Gauss_eny_001.csv,medium/diagonal_007.csv,1.72971580931865,0.753138980216972
large_aws/Gauss_eny_002.csv,medium/diagonal_007.csv,1.72971580931865,0.754894057850253
large_aws/Gauss_eny_003.csv,medium/diagonal_007.csv,1.72971580931865,0.751987357120351
large_aws/Gauss_eny_004.csv,medium/diagonal_007.csv,1.72971580931865,0.752507386111016
large_aws/Gauss_eny_005.csv,medium/diagonal_007.csv,1.61067162799828,0.756110375624563
large_aws/Gauss_eny_006.csv,medium/diagonal_007.csv,1.72971580931865,0.753383044720871
large_aws/Parcel_001.csv,medium/diagonal_007.csv,1.72971580931865,1.04957729292493
large_aws/Parcel_002.csv,medium/diagonal_007.csv,1.69692066229642,1.43870923543574
large_aws/Parcel_003.csv,medium/diagonal_007.csv,1.69692066229642,1.33791802071534
large_aws/Parcel_004.csv,medium/diagonal_007.csv,1.72971580931865,1.22284389409039
large_aws/Parcel_005.csv,medium/diagonal_007.csv,1.69692066229642,1.30675636041168
large_aws/Parcel_006.csv,medium/diagonal_007.csv,1.69692066229642,1.19568869073638
large_aws/Parcel_007.csv,medium/diagonal_007.csv,1.69692066229642,1.3220349846266
large_aws/Parcel_008.csv,medium/diagonal_007.csv,1.69692066229642,1.34406950238876
large_aws/Parcel_009.csv,medium/diagonal_007.csv,1.69692066229642,1.27535096481302
large_aws/Parcel_010.csv,medium/diagonal_007.csv,1.69692066229642,1.34423883349493
large_aws/Parcel_011.csv,medium/diagonal_007.csv,1.69692066229642,1.30684754552773
large_aws/Parcel_012.csv,medium/diagonal_007.csv,1.72971580931865,0.683070774610489
large_aws/Parcel_013.csv,medium/diagonal_007.csv,1.69692066229642,1.33790984996078
large_aws/Parcel_014.csv,medium/diagonal_007.csv,1.69692066229642,1.21066394383491
large_aws/Parcel_015.csv,medium/diagonal_007.csv,1.69692066229642,1.28991258470386
large_aws/Parcel_016.csv,medium/diagonal_007.csv,1.69692066229642,1.30514359909203
large_aws/Parcel_017.csv,medium/diagonal_007.csv,1.69692066229642,1.23046310900974
large_aws/Parcel_018.csv,medium/diagonal_007.csv,1.65843166186384,0.53712085906283
large_aws/Uniform_001.csv,medium/diagonal_007.csv,1.69692066229642,1.37563702511654
large_aws/Uniform_002.csv,medium/diagonal_007.csv,1.69692066229642,1.3749219000213
large_aws/Uniform_003.csv,medium/diagonal_007.csv,1.69692066229642,1.37466778378346
large_aws/Uniform_004.csv,medium/diagonal_007.csv,1.69692066229642,1.3752536849114
large_aws/Uniform_005.csv,medium/diagonal_007.csv,1.69692066229642,1.37351587921596
large_aws/Uniform_006.csv,medium/diagonal_007.csv,1.69692066229642,1.37334376844542
large_aws/Uniform_enx_001.csv,medium/diagonal_007.csv,1.69692066229642,1.37389991490741
large_aws/Uniform_enx_002.csv,medium/diagonal_007.csv,1.69692066229642,1.37490152588093
large_aws/Uniform_enx_003.csv,medium/diagonal_007.csv,1.69692066229642,1.37516225212894
large_aws/Uniform_enx_004.csv,medium/diagonal_007.csv,1.69692066229642,1.37452702774278
large_aws/Uniform_enx_005.csv,medium/diagonal_007.csv,1.69692066229642,1.37503855867038
large_aws/Uniform_enx_006.csv,medium/diagonal_007.csv,1.69692066229642,1.37371386459545
large_aws/Uniform_eny_001.csv,medium/diagonal_007.csv,1.69692066229642,1.37401899780699
large_aws/Uniform_eny_002.csv,medium/diagonal_007.csv,1.69692066229642,1.37481673471655
large_aws/Uniform_eny_003.csv,medium/diagonal_007.csv,1.69692066229642,1.37440391459183
large_aws/Uniform_eny_004.csv,medium/diagonal_007.csv,1.69692066229642,1.37506385682854
large_aws/Uniform_eny_005.csv,medium/diagonal_007.csv,1.69692066229642,1.37493056735778
large_aws/Uniform_eny_006.csv,medium/diagonal_007.csv,1.69692066229642,1.37483407128755
large_aws/Combo_001.csv,medium/diagonal_008.csv,1.43780407902286,0.668197658273264
large_aws/Combo_002.csv,medium/diagonal_008.csv,1.68336220762165,0.915133333394336
large_aws/Combo_003.csv,medium/diagonal_008.csv,1.61586514295789,1.16485205961637
large_aws/Combo_004.csv,medium/diagonal_008.csv,1.60016281006566,1.01481661146561
large_aws/Combo_005.csv,medium/diagonal_008.csv,1.25919897676151,0.625580002863152
large_aws/Combo_006.csv,medium/diagonal_008.csv,1.51014935707665,0.696365630503433
large_aws/Combo_007.csv,medium/diagonal_008.csv,1.85021985907055,0.678604508607986
large_aws/Combo_008.csv,medium/diagonal_008.csv,1.85021985907055,0.954705445304026
large_aws/Combo_009.csv,medium/diagonal_008.csv,1.69106544406091,0.953485991315109
large_aws/Combo_010.csv,medium/diagonal_008.csv,1.43780407902286,0.632982908788226
large_aws/Combo_011.csv,medium/diagonal_008.csv,1.79248125036058,0.696945309798337
large_aws/Combo_012.csv,medium/diagonal_008.csv,1.4036774610288,0.756887481506842
large_aws/Combo_013.csv,medium/diagonal_008.csv,1.6159030360339,0.625049988239738
large_aws/Combo_014.csv,medium/diagonal_008.csv,1.25919897676151,0.546671140240473
large_aws/Combo_015.csv,medium/diagonal_008.csv,1.54345875079327,0.709942715226942
large_aws/Combo_016.csv,medium/diagonal_008.csv,1.85021985907055,0.705751365248351
large_aws/Combo_017.csv,medium/diagonal_008.csv,1.85021985907055,0.92816261039091
large_aws/Combo_018.csv,medium/diagonal_008.csv,1.69106544406091,0.98961895574471
large_aws/Diagonal_001.csv,medium/diagonal_008.csv,1.48783383498952,0.995964730695772
large_aws/Diagonal_002.csv,medium/diagonal_008.csv,1.48783383498952,1.00331353308864
large_aws/Diagonal_003.csv,medium/diagonal_008.csv,1.65843166186384,0.999878626249519
large_aws/Diagonal_004.csv,medium/diagonal_008.csv,1.48783383498952,0.997820866202217
large_aws/Diagonal_005.csv,medium/diagonal_008.csv,1.65843166186384,0.962438330340089
large_aws/Diagonal_006.csv,medium/diagonal_008.csv,1.51925239970754,1.00435565412536
large_aws/Diagonal_enx_001.csv,medium/diagonal_008.csv,1.51774292711645,0.99555527613236
large_aws/Diagonal_enx_002.csv,medium/diagonal_008.csv,1.48783383498952,0.915959548266799
large_aws/Diagonal_enx_003.csv,medium/diagonal_008.csv,1.65843166186384,0.968616549961038
large_aws/Diagonal_enx_004.csv,medium/diagonal_008.csv,1.48783383498952,0.996282791293717
large_aws/Diagonal_enx_005.csv,medium/diagonal_008.csv,1.65843166186384,0.991593321034296
large_aws/Diagonal_enx_006.csv,medium/diagonal_008.csv,1.48783383498952,0.895256320167167
large_aws/Diagonal_eny_001.csv,medium/diagonal_008.csv,1.48783383498952,0.992564696143712
large_aws/Diagonal_eny_002.csv,medium/diagonal_008.csv,1.49811993370488,0.690940274700009
large_aws/Diagonal_eny_003.csv,medium/diagonal_008.csv,1.5539522347721,0.646777059677306
large_aws/Diagonal_eny_004.csv,medium/diagonal_008.csv,1.48783383498952,0.812433180320858
large_aws/Diagonal_eny_005.csv,medium/diagonal_008.csv,1.52514176861289,0.964314930702642
large_aws/Diagonal_eny_006.csv,medium/diagonal_008.csv,1.5323556195544,0.994711981342035
large_aws/DiagonalRot_001.csv,medium/diagonal_008.csv,1.60425998817129,0.77886721476729
large_aws/DiagonalRot_002.csv,medium/diagonal_008.csv,1.11013191544233,0.564574879724618
large_aws/DiagonalRot_003.csv,medium/diagonal_008.csv,1.39657842846621,0.474140384722147
large_aws/DiagonalRot_004.csv,medium/diagonal_008.csv,1.11013191544233,0.506367556723949
large_aws/DiagonalRot_005.csv,medium/diagonal_008.csv,1.23219280948874,0.552063565847843
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_008.csv,1.11013191544233,0.602601071061435
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_008.csv,1.63219280948874,0.805547862777902
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_008.csv,1.11013191544233,0.421192674412809
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_008.csv,1.64551104529627,0.777954131968232
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_008.csv,1.11013191544233,0.668581290152361
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_008.csv,1.03782948559119,0.499172340592819
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_008.csv,1.6184517026048,0.781474838121087
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_008.csv,1.6184517026048,0.839151754675621
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_008.csv,1.63219280948874,0.827844681339789
large_aws/Gauss_001.csv,medium/diagonal_008.csv,1.7210214722468,0.745002406304342
large_aws/Gauss_002.csv,medium/diagonal_008.csv,1.7088288768976,0.743264746276573
large_aws/Gauss_003.csv,medium/diagonal_008.csv,1.7088288768976,0.741131529972489
large_aws/Gauss_004.csv,medium/diagonal_008.csv,1.85021985907055,0.744667514023607
large_aws/Gauss_005.csv,medium/diagonal_008.csv,1.68336220762165,0.745409652487123
large_aws/Gauss_006.csv,medium/diagonal_008.csv,1.68336220762165,0.745322694058125
large_aws/Gauss_enx_001.csv,medium/diagonal_008.csv,1.7210214722468,0.745557369124294
large_aws/Gauss_enx_002.csv,medium/diagonal_008.csv,1.7210214722468,0.747704587585519
large_aws/Gauss_enx_003.csv,medium/diagonal_008.csv,1.7210214722468,0.741329041495784
large_aws/Gauss_enx_004.csv,medium/diagonal_008.csv,1.7088288768976,0.740708493118565
large_aws/Gauss_enx_005.csv,medium/diagonal_008.csv,1.7210214722468,0.743218238982084
large_aws/Gauss_enx_006.csv,medium/diagonal_008.csv,1.68336220762165,0.743598858115723
large_aws/Gauss_eny_001.csv,medium/diagonal_008.csv,1.7088288768976,0.742278795844741
large_aws/Gauss_eny_002.csv,medium/diagonal_008.csv,1.7210214722468,0.743697756008258
large_aws/Gauss_eny_003.csv,medium/diagonal_008.csv,1.62587132401592,0.741307885833204
large_aws/Gauss_eny_004.csv,medium/diagonal_008.csv,1.6104995930183,0.741288931709333
large_aws/Gauss_eny_005.csv,medium/diagonal_008.csv,1.69628282418921,0.745205642962367
large_aws/Gauss_eny_006.csv,medium/diagonal_008.csv,1.69628282418921,0.74252431818999
large_aws/Parcel_001.csv,medium/diagonal_008.csv,1.79248125036058,1.04269669920647
large_aws/Parcel_002.csv,medium/diagonal_008.csv,1.85021985907055,1.43983185400638
large_aws/Parcel_003.csv,medium/diagonal_008.csv,1.85021985907055,1.32882159980109
large_aws/Parcel_004.csv,medium/diagonal_008.csv,1.79248125036058,1.19646085485382
large_aws/Parcel_005.csv,medium/diagonal_008.csv,1.85021985907055,1.2977368710769
large_aws/Parcel_006.csv,medium/diagonal_008.csv,1.85021985907055,1.08694232056109
large_aws/Parcel_007.csv,medium/diagonal_008.csv,1.85021985907055,1.54337751528531
large_aws/Parcel_008.csv,medium/diagonal_008.csv,1.85021985907055,1.53040171603729
large_aws/Parcel_009.csv,medium/diagonal_008.csv,1.85021985907055,1.25320601179969
large_aws/Parcel_010.csv,medium/diagonal_008.csv,1.85021985907055,1.33471631035409
large_aws/Parcel_011.csv,medium/diagonal_008.csv,1.85021985907055,1.29783043549474
large_aws/Parcel_012.csv,medium/diagonal_008.csv,1.72032141589681,0.712224900625387
large_aws/Parcel_013.csv,medium/diagonal_008.csv,1.85021985907055,1.32881159422634
large_aws/Parcel_014.csv,medium/diagonal_008.csv,1.85021985907055,1.20437946394457
large_aws/Parcel_015.csv,medium/diagonal_008.csv,1.85021985907055,1.28420909514778
large_aws/Parcel_016.csv,medium/diagonal_008.csv,1.85021985907055,1.29887736659005
large_aws/Parcel_017.csv,medium/diagonal_008.csv,1.85021985907055,1.21925941503799
large_aws/Parcel_018.csv,medium/diagonal_008.csv,1.85021985907055,0.531966536988009
large_aws/Uniform_001.csv,medium/diagonal_008.csv,1.85021985907055,1.36525217523887
large_aws/Uniform_002.csv,medium/diagonal_008.csv,1.85021985907055,1.36444788738626
large_aws/Uniform_003.csv,medium/diagonal_008.csv,1.85021985907055,1.36385232917869
large_aws/Uniform_004.csv,medium/diagonal_008.csv,1.85021985907055,1.3645624692839
large_aws/Uniform_005.csv,medium/diagonal_008.csv,1.85021985907055,1.36294001018226
large_aws/Uniform_006.csv,medium/diagonal_008.csv,1.85021985907055,1.36272507823035
large_aws/Uniform_enx_001.csv,medium/diagonal_008.csv,1.85021985907055,1.36402837425101
large_aws/Uniform_enx_002.csv,medium/diagonal_008.csv,1.85021985907055,1.36473415284425
large_aws/Uniform_enx_003.csv,medium/diagonal_008.csv,1.85021985907055,1.36466720053447
large_aws/Uniform_enx_004.csv,medium/diagonal_008.csv,1.85021985907055,1.3644024810039
large_aws/Uniform_enx_005.csv,medium/diagonal_008.csv,1.85021985907055,1.36439977579256
large_aws/Uniform_enx_006.csv,medium/diagonal_008.csv,1.85021985907055,1.36318479482175
large_aws/Uniform_eny_001.csv,medium/diagonal_008.csv,1.85021985907055,1.36319477005875
large_aws/Uniform_eny_002.csv,medium/diagonal_008.csv,1.85021985907055,1.36473739674032
large_aws/Uniform_eny_003.csv,medium/diagonal_008.csv,1.85021985907055,1.36336144866512
large_aws/Uniform_eny_004.csv,medium/diagonal_008.csv,1.85021985907055,1.36470453681688
large_aws/Uniform_eny_005.csv,medium/diagonal_008.csv,1.85021985907055,1.36511553954969
large_aws/Uniform_eny_006.csv,medium/diagonal_008.csv,1.85021985907055,1.36367970932355
large_aws/Combo_001.csv,medium/diagonal_009.csv,1.37731392067197,0.539394567532203
large_aws/Combo_002.csv,medium/diagonal_009.csv,1.51014935707665,0.785950777638343
large_aws/Combo_003.csv,medium/diagonal_009.csv,1.57632350500523,1.05628183573512
large_aws/Combo_004.csv,medium/diagonal_009.csv,1.51556483688922,0.936183413754149
large_aws/Combo_005.csv,medium/diagonal_009.csv,0.875488750216347,0.825080255256897
large_aws/Combo_006.csv,medium/diagonal_009.csv,1.58496250072116,0.457738866275803
large_aws/Combo_007.csv,medium/diagonal_009.csv,1.65843166186384,0.679429645423672
large_aws/Combo_008.csv,medium/diagonal_009.csv,1.63219280948874,0.860961539256637
large_aws/Combo_009.csv,medium/diagonal_009.csv,1.6184517026048,0.818278473338609
large_aws/Combo_010.csv,medium/diagonal_009.csv,1.35511374623884,0.628064631099769
large_aws/Combo_011.csv,medium/diagonal_009.csv,1.66096404744368,0.62224466428252
large_aws/Combo_012.csv,medium/diagonal_009.csv,1.16882503091332,0.961652741547755
large_aws/Combo_013.csv,medium/diagonal_009.csv,1.51556483688922,0.538429987823003
large_aws/Combo_014.csv,medium/diagonal_009.csv,0.5,0.442388311839534
large_aws/Combo_015.csv,medium/diagonal_009.csv,1.54045999769178,0.626995287816303
large_aws/Combo_016.csv,medium/diagonal_009.csv,1.65843166186384,0.702112685105772
large_aws/Combo_017.csv,medium/diagonal_009.csv,1.63219280948874,0.836522874772364
large_aws/Combo_018.csv,medium/diagonal_009.csv,1.6184517026048,0.856968096361685
large_aws/Diagonal_001.csv,medium/diagonal_009.csv,1.48783383498952,0.986447973844229
large_aws/Diagonal_002.csv,medium/diagonal_009.csv,1.48783383498952,0.99455554585834
large_aws/Diagonal_003.csv,medium/diagonal_009.csv,1.53589601990109,0.991346140347541
large_aws/Diagonal_004.csv,medium/diagonal_009.csv,1.48783383498952,0.990029564899759
large_aws/Diagonal_005.csv,medium/diagonal_009.csv,1.53939350524686,0.973828270436717
large_aws/Diagonal_006.csv,medium/diagonal_009.csv,1.48783383498952,0.997567445117581
large_aws/Diagonal_enx_001.csv,medium/diagonal_009.csv,1.49170689996291,0.988229376596134
large_aws/Diagonal_enx_002.csv,medium/diagonal_009.csv,1.48783383498952,0.961387126982543
large_aws/Diagonal_enx_003.csv,medium/diagonal_009.csv,1.66096404744368,0.975511406941435
large_aws/Diagonal_enx_004.csv,medium/diagonal_009.csv,1.48783383498952,0.98862599875553
large_aws/Diagonal_enx_005.csv,medium/diagonal_009.csv,1.66096404744368,0.985230160960382
large_aws/Diagonal_enx_006.csv,medium/diagonal_009.csv,1.48783383498952,0.95542364363606
large_aws/Diagonal_eny_001.csv,medium/diagonal_009.csv,1.48783383498952,0.977950775886666
large_aws/Diagonal_eny_002.csv,medium/diagonal_009.csv,1.48783383498952,0.689283325799657
large_aws/Diagonal_eny_003.csv,medium/diagonal_009.csv,1.49170689996291,0.6475204447795
large_aws/Diagonal_eny_004.csv,medium/diagonal_009.csv,1.48783383498952,0.799665152772128
large_aws/Diagonal_eny_005.csv,medium/diagonal_009.csv,1.48783383498952,0.941534048102116
large_aws/Diagonal_eny_006.csv,medium/diagonal_009.csv,1.48783383498952,0.980717786673929
large_aws/DiagonalRot_001.csv,medium/diagonal_009.csv,1.66096404744368,0.712368691410882
large_aws/DiagonalRot_002.csv,medium/diagonal_009.csv,0.996578428466209,0.368634798356757
large_aws/DiagonalRot_003.csv,medium/diagonal_009.csv,1.14220647661728,0.411021328888463
large_aws/DiagonalRot_004.csv,medium/diagonal_009.csv,0.950977500432694,0.257562847911549
large_aws/DiagonalRot_005.csv,medium/diagonal_009.csv,1.17157475428314,0.454603126090575
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_009.csv,1.03782948559119,0.489974789412575
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_009.csv,1.66096404744368,0.653405763868623
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_009.csv,1.03782948559119,0.215642899240914
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_009.csv,1.63219280948874,0.618086140362697
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_009.csv,0.930320994894478,0.643908162678561
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_009.csv,0.875988818322184,0.340187241270895
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_009.csv,1.66096404744368,0.704975625389388
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_009.csv,1.66096404744368,0.770975896031203
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_009.csv,1.66096404744368,0.771588478291266
large_aws/Gauss_001.csv,medium/diagonal_009.csv,1.66096404744368,0.669326086528624
large_aws/Gauss_002.csv,medium/diagonal_009.csv,1.66096404744368,0.667498232054599
large_aws/Gauss_003.csv,medium/diagonal_009.csv,1.66096404744368,0.665491330038015
large_aws/Gauss_004.csv,medium/diagonal_009.csv,1.66096404744368,0.66829936463474
large_aws/Gauss_005.csv,medium/diagonal_009.csv,1.66096404744368,0.668935914190524
large_aws/Gauss_006.csv,medium/diagonal_009.csv,1.66096404744368,0.669009829143365
large_aws/Gauss_enx_001.csv,medium/diagonal_009.csv,1.66096404744368,0.6697456421801
large_aws/Gauss_enx_002.csv,medium/diagonal_009.csv,1.66096404744368,0.67163821820223
large_aws/Gauss_enx_003.csv,medium/diagonal_009.csv,1.66096404744368,0.665662851342278
large_aws/Gauss_enx_004.csv,medium/diagonal_009.csv,1.66096404744368,0.665552853451602
large_aws/Gauss_enx_005.csv,medium/diagonal_009.csv,1.66096404744368,0.667579843110134
large_aws/Gauss_enx_006.csv,medium/diagonal_009.csv,1.48435285346111,0.667883916751412
large_aws/Gauss_eny_001.csv,medium/diagonal_009.csv,1.66096404744368,0.666165478705398
large_aws/Gauss_eny_002.csv,medium/diagonal_009.csv,1.66096404744368,0.668012643939635
large_aws/Gauss_eny_003.csv,medium/diagonal_009.csv,1.66096404744368,0.66580005321531
large_aws/Gauss_eny_004.csv,medium/diagonal_009.csv,1.66096404744368,0.665504445706842
large_aws/Gauss_eny_005.csv,medium/diagonal_009.csv,1.66096404744368,0.669048423365303
large_aws/Gauss_eny_006.csv,medium/diagonal_009.csv,1.66096404744368,0.666980069586205
large_aws/Parcel_001.csv,medium/diagonal_009.csv,1.63219280948874,0.902979033875559
large_aws/Parcel_002.csv,medium/diagonal_009.csv,1.65843166186384,0.972842548593115
large_aws/Parcel_003.csv,medium/diagonal_009.csv,1.65843166186384,1.2272865905302
large_aws/Parcel_004.csv,medium/diagonal_009.csv,1.63219280948874,1.14370044275954
large_aws/Parcel_005.csv,medium/diagonal_009.csv,1.65843166186384,1.20028598942509
large_aws/Parcel_006.csv,medium/diagonal_009.csv,1.65843166186384,1.10827601640404
large_aws/Parcel_007.csv,medium/diagonal_009.csv,1.65843166186384,1.20744505939294
large_aws/Parcel_008.csv,medium/diagonal_009.csv,1.65843166186384,1.23669749954643
large_aws/Parcel_009.csv,medium/diagonal_009.csv,1.65843166186384,1.23116813874843
large_aws/Parcel_010.csv,medium/diagonal_009.csv,1.65843166186384,1.23605240534157
large_aws/Parcel_011.csv,medium/diagonal_009.csv,1.65843166186384,1.2003793180531
large_aws/Parcel_012.csv,medium/diagonal_009.csv,1.66096404744368,0.63763946404549
large_aws/Parcel_013.csv,medium/diagonal_009.csv,1.65843166186384,1.22728833242891
large_aws/Parcel_014.csv,medium/diagonal_009.csv,1.65843166186384,1.43277298096836
large_aws/Parcel_015.csv,medium/diagonal_009.csv,1.65843166186384,1.1872861676512
large_aws/Parcel_016.csv,medium/diagonal_009.csv,1.65843166186384,1.19278992173075
large_aws/Parcel_017.csv,medium/diagonal_009.csv,1.65843166186384,1.11470337462435
large_aws/Parcel_018.csv,medium/diagonal_009.csv,1.6184517026048,0.745652485169035
large_aws/Uniform_001.csv,medium/diagonal_009.csv,1.65843166186384,1.26405013675337
large_aws/Uniform_002.csv,medium/diagonal_009.csv,1.65843166186384,1.26322987113476
large_aws/Uniform_003.csv,medium/diagonal_009.csv,1.65843166186384,1.26326506210682
large_aws/Uniform_004.csv,medium/diagonal_009.csv,1.65843166186384,1.26355312798982
large_aws/Uniform_005.csv,medium/diagonal_009.csv,1.65843166186384,1.26207959090966
large_aws/Uniform_006.csv,medium/diagonal_009.csv,1.65843166186384,1.26216484365908
large_aws/Uniform_enx_001.csv,medium/diagonal_009.csv,1.65843166186384,1.26292678990329
large_aws/Uniform_enx_002.csv,medium/diagonal_009.csv,1.65843166186384,1.26359345959669
large_aws/Uniform_enx_003.csv,medium/diagonal_009.csv,1.65843166186384,1.26403733172643
large_aws/Uniform_enx_004.csv,medium/diagonal_009.csv,1.65843166186384,1.26331613448896
large_aws/Uniform_enx_005.csv,medium/diagonal_009.csv,1.65843166186384,1.26323924859224
large_aws/Uniform_enx_006.csv,medium/diagonal_009.csv,1.65843166186384,1.2629466373863
large_aws/Uniform_eny_001.csv,medium/diagonal_009.csv,1.65843166186384,1.26269299125986
large_aws/Uniform_eny_002.csv,medium/diagonal_009.csv,1.65843166186384,1.26414960084486
large_aws/Uniform_eny_003.csv,medium/diagonal_009.csv,1.65843166186384,1.26262611105067
large_aws/Uniform_eny_004.csv,medium/diagonal_009.csv,1.65843166186384,1.26374273783668
large_aws/Uniform_eny_005.csv,medium/diagonal_009.csv,1.65843166186384,1.26375542703398
large_aws/Uniform_eny_006.csv,medium/diagonal_009.csv,1.65843166186384,1.26329010414056
large_aws/Combo_001.csv,medium/diagonal_010.csv,1.72971580931865,0.844024682165786
large_aws/Combo_002.csv,medium/diagonal_010.csv,1.85021985907055,1.01638156671076
large_aws/Combo_003.csv,medium/diagonal_010.csv,1.72032141589681,1.21027918857113
large_aws/Combo_004.csv,medium/diagonal_010.csv,1.79248125036058,1.07692200585312
large_aws/Combo_005.csv,medium/diagonal_010.csv,1.72971580931865,1.11962706247473
large_aws/Combo_006.csv,medium/diagonal_010.csv,1.72971580931865,0.951978777153369
large_aws/Combo_007.csv,medium/diagonal_010.csv,1.9036774610288,0.707275236636112
large_aws/Combo_008.csv,medium/diagonal_010.csv,1.9036774610288,1.10562511823134
large_aws/Combo_009.csv,medium/diagonal_010.csv,1.9036774610288,0.958258063709074
large_aws/Combo_010.csv,medium/diagonal_010.csv,1.5743867986825,0.622499593474042
large_aws/Combo_011.csv,medium/diagonal_010.csv,1.85021985907055,0.824782978689117
large_aws/Combo_012.csv,medium/diagonal_010.csv,1.72971580931865,0.795241484871421
large_aws/Combo_013.csv,medium/diagonal_010.csv,1.72971580931865,0.890797950308057
large_aws/Combo_014.csv,medium/diagonal_010.csv,1.72971580931865,1.04287898672706
large_aws/Combo_015.csv,medium/diagonal_010.csv,1.72971580931865,1.03582367312931
large_aws/Combo_016.csv,medium/diagonal_010.csv,1.9036774610288,0.735676605125951
large_aws/Combo_017.csv,medium/diagonal_010.csv,1.9036774610288,1.07923551100754
large_aws/Combo_018.csv,medium/diagonal_010.csv,1.9036774610288,1.04814753882304
large_aws/Diagonal_001.csv,medium/diagonal_010.csv,1.49552866455245,1.00428525026751
